,Year,Area_ID,Crime_Code_Description,Count
1621,2015,4,BATTERY,828
1622,2015,4,BURGLARY,858
1623,2015,4,FAMILIAL CRIME,90
1624,2015,4,FAMILIAL CRIMES,49
1625,2015,4,FRAUD,517
1626,2015,4,GAMBLING,50
1627,2015,4,KIDNAPPING,12
1628,2015,4,MURDER,12
1629,2015,4,OTHER,609
1630,2015,4,ROBBERY,296
1631,2015,4,SEXUAL CRIMES,181
1632,2015,4,THEFT,1861
1633,2015,4,VANDALISM,841
1634,2015,4,WEAPON,102
1635,2015,5,ASSAULT,1135
1636,2015,5,BATTERY,614
1637,2015,5,BURGLARY,1535
1638,2015,5,FAMILIAL CRIME,100
1639,2015,5,FAMILIAL CRIMES,24
1640,2015,5,FRAUD,1055
1641,2015,5,GAMBLING,66
1642,2015,5,KIDNAPPING,8
1643,2015,5,MURDER,10
1644,2015,5,OTHER,777
1645,2015,5,ROBBERY,308
1646,2015,5,SEXUAL CRIMES,136
1647,2015,5,THEFT,2041
1648,2015,5,VANDALISM,1017
1649,2015,5,WEAPON,111
1650,2015,6,ASSAULT,912
1651,2015,6,BATTERY,1107
1652,2015,6,BURGLARY,1372
1653,2015,6,FAMILIAL CRIME,48
1654,2015,6,FAMILIAL CRIMES,15
1655,2015,6,FRAUD,960
1656,2015,6,GAMBLING,36
1657,2015,6,KIDNAPPING,6
1658,2015,6,MURDER,8
1659,2015,6,OTHER,739
1660,2015,6,ROBBERY,437
1661,2015,6,SEXUAL CRIMES,262
1662,2015,6,THEFT,1834
1663,2015,6,VANDALISM,973
1664,2015,6,WEAPON,84
1665,2015,7,ASSAULT,688
1666,2015,7,BATTERY,671
1667,2015,7,BURGLARY,1488
1668,2015,7,FAMILIAL CRIME,58
1669,2015,7,FAMILIAL CRIMES,26
1670,2015,7,FRAUD,1180
1671,2015,7,GAMBLING,83
1672,2015,7,KIDNAPPING,6
1673,2015,7,MURDER,4
1674,2015,7,OTHER,516
1675,2015,7,ROBBERY,298
1676,2015,7,SEXUAL CRIMES,187
1677,2015,7,THEFT,1605
1678,2015,7,VANDALISM,737
1679,2015,7,WEAPON,63
1680,2015,8,ASSAULT,555
1681,2015,8,BATTERY,823
1682,2015,8,BURGLARY,1778
1683,2015,8,FAMILIAL CRIME,32
1684,2015,8,FAMILIAL CRIMES,12
1685,2015,8,FRAUD,1481
1686,2015,8,GAMBLING,81
1687,2015,8,KIDNAPPING,9
1688,2015,8,MURDER,2
1689,2015,8,OTHER,776
1690,2015,8,ROBBERY,176
1691,2015,8,SEXUAL CRIMES,280
1692,2015,8,THEFT,1906
1693,2015,8,VANDALISM,810
1694,2015,8,WEAPON,50
1695,2015,9,ASSAULT,1078
1696,2015,9,BATTERY,891
1697,2015,9,BURGLARY,1482
1698,2015,9,FAMILIAL CRIME,103
1699,2015,9,FAMILIAL CRIMES,20
1700,2015,9,FRAUD,1477
1701,2015,9,GAMBLING,50
1702,2015,9,KIDNAPPING,15
1703,2015,9,MURDER,8
1704,2015,9,OTHER,822
1705,2015,9,ROBBERY,241
1706,2015,9,SEXUAL CRIMES,274
1707,2015,9,THEFT,1924
1708,2015,9,VANDALISM,1002
1709,2015,9,WEAPON,112
1710,2015,10,ASSAULT,818
1711,2015,10,BATTERY,580
1712,2015,10,BURGLARY,1583
1713,2015,10,FAMILIAL CRIME,68
1714,2015,10,FAMILIAL CRIMES,25
1715,2015,10,FRAUD,1283
1716,2015,10,GAMBLING,100
1717,2015,10,KIDNAPPING,6
1718,2015,10,MURDER,5
1719,2015,10,OTHER,719
1720,2015,10,ROBBERY,207
1721,2015,10,SEXUAL CRIMES,195
1722,2015,10,THEFT,1642
1723,2015,10,VANDALISM,788
1724,2015,10,WEAPON,62
1725,2015,11,ASSAULT,994
1726,2015,11,BATTERY,776
1727,2015,11,BURGLARY,1559
1728,2015,11,FAMILIAL CRIME,69
1729,2015,11,FAMILIAL CRIMES,31
1730,2015,11,FRAUD,1206
1731,2015,11,GAMBLING,89
1732,2015,11,KIDNAPPING,11
1733,2015,11,MURDER,13
1734,2015,11,OTHER,804
1735,2015,11,ROBBERY,318
1736,2015,11,SEXUAL CRIMES,232
1737,2015,11,THEFT,2220
1738,2015,11,VANDALISM,1170
1739,2015,11,WEAPON,69
1740,2015,12,ASSAULT,2851
1741,2015,12,BATTERY,1350
1742,2015,12,BURGLARY,1563
1743,2015,12,FAMILIAL CRIME,200
1744,2015,12,FAMILIAL CRIMES,59
1745,2015,12,FRAUD,955
1746,2015,12,GAMBLING,90
1747,2015,12,KIDNAPPING,40
1748,2015,12,MURDER,53
1749,2015,12,OTHER,1184
1750,2015,12,ROBBERY,1051
1751,2015,12,SEXUAL CRIMES,293
1752,2015,12,THEFT,2559
1753,2015,12,VANDALISM,1398
1754,2015,12,WEAPON,213
1755,2015,13,ASSAULT,1645
1756,2015,13,BATTERY,943
1757,2015,13,BURGLARY,1109
1758,2015,13,FAMILIAL CRIME,103
1759,2015,13,FAMILIAL CRIMES,39
1760,2015,13,FRAUD,419
1761,2015,13,GAMBLING,82
1762,2015,13,KIDNAPPING,9
1763,2015,13,MURDER,27
1764,2015,13,OTHER,781
1765,2015,13,ROBBERY,690
1766,2015,13,SEXUAL CRIMES,159
1767,2015,13,THEFT,1876
1768,2015,13,VANDALISM,892
1769,2015,13,WEAPON,181
1770,2015,14,ASSAULT,789
1771,2015,14,BATTERY,828
1772,2015,14,BURGLARY,2036
1773,2015,14,FAMILIAL CRIME,36
1774,2015,14,FAMILIAL CRIMES,7
1775,2015,14,FRAUD,1436
1776,2015,14,GAMBLING,97
1777,2015,14,KIDNAPPING,8
1778,2015,14,MURDER,10
1779,2015,14,OTHER,740
1780,2015,14,ROBBERY,263
1781,2015,14,SEXUAL CRIMES,236
1782,2015,14,THEFT,2717
1783,2015,14,VANDALISM,1011
1784,2015,14,WEAPON,54
1785,2015,15,ASSAULT,1117
1786,2015,15,BATTERY,843
1787,2015,15,BURGLARY,1918
1788,2015,15,FAMILIAL CRIME,93
1789,2015,15,FAMILIAL CRIMES,21
1790,2015,15,FRAUD,1837
1791,2015,15,GAMBLING,98
1792,2015,15,KIDNAPPING,19
1793,2015,15,MURDER,7
1794,2015,15,OTHER,827
1795,2015,15,ROBBERY,240
1796,2015,15,SEXUAL CRIMES,267
1797,2015,15,THEFT,2301
1798,2015,15,VANDALISM,1104
1799,2015,15,WEAPON,105
1800,2015,16,ASSAULT,962
1801,2015,16,BATTERY,534
1802,2015,16,BURGLARY,1059
1803,2015,16,FAMILIAL CRIME,107
1804,2015,16,FAMILIAL CRIMES,44
1805,2015,16,FRAUD,937
1806,2015,16,GAMBLING,88
1807,2015,16,KIDNAPPING,7
1808,2015,16,MURDER,13
1809,2015,16,OTHER,588
1810,2015,16,ROBBERY,194
1811,2015,16,SEXUAL CRIMES,173
1812,2015,16,THEFT,1678
1813,2015,16,VANDALISM,802
1814,2015,16,WEAPON,68
1815,2015,17,ASSAULT,764
1816,2015,17,BATTERY,687
1817,2015,17,BURGLARY,1984
1818,2015,17,FAMILIAL CRIME,77
1819,2015,17,FAMILIAL CRIMES,13
1820,2015,17,FRAUD,1849
1821,2015,17,GAMBLING,98
1822,2015,17,KIDNAPPING,8
1823,2015,17,MURDER,3
1824,2015,17,OTHER,759
1825,2015,17,ROBBERY,185
1826,2015,17,SEXUAL CRIMES,210
1827,2015,17,THEFT,1718
1828,2015,17,VANDALISM,806
1829,2015,17,WEAPON,63
1830,2015,18,ASSAULT,2073
1831,2015,18,BATTERY,1100
1832,2015,18,BURGLARY,1351
1833,2015,18,FAMILIAL CRIME,140
1834,2015,18,FAMILIAL CRIMES,24
1835,2015,18,FRAUD,445
1836,2015,18,GAMBLING,14
1837,2015,18,KIDNAPPING,18
1838,2015,18,MURDER,34
1839,2015,18,OTHER,922
1840,2015,18,ROBBERY,815
1841,2015,18,SEXUAL CRIMES,224
1842,2015,18,THEFT,1991
1843,2015,18,VANDALISM,1160
1844,2015,18,WEAPON,193
1845,2015,19,ASSAULT,1371
1846,2015,19,BATTERY,846
1847,2015,19,BURGLARY,1399
1848,2015,19,FAMILIAL CRIME,144
1849,2015,19,FAMILIAL CRIMES,53
1850,2015,19,FRAUD,1351
1851,2015,19,GAMBLING,43
1852,2015,19,KIDNAPPING,19
1853,2015,19,MURDER,17
1854,2015,19,OTHER,924
1855,2015,19,ROBBERY,285
1856,2015,19,SEXUAL CRIMES,267
1857,2015,19,THEFT,2075
1858,2015,19,VANDALISM,1029
1859,2015,19,WEAPON,116
1860,2015,20,ASSAULT,1155
1861,2015,20,BATTERY,1092
1862,2015,20,BURGLARY,1511
1863,2015,20,FAMILIAL CRIME,85
1864,2015,20,FAMILIAL CRIMES,32
1865,2015,20,FRAUD,899
1866,2015,20,GAMBLING,61
1867,2015,20,KIDNAPPING,10
1868,2015,20,MURDER,10
1869,2015,20,OTHER,675
1870,2015,20,ROBBERY,610
1871,2015,20,SEXUAL CRIMES,230
1872,2015,20,THEFT,1763
1873,2015,20,VANDALISM,890
1874,2015,20,WEAPON,101
1875,2015,21,ASSAULT,988
1876,2015,21,BATTERY,637
1877,2015,21,BURGLARY,1519
1878,2015,21,FAMILIAL CRIME,75
1879,2015,21,FAMILIAL CRIMES,25
1880,2015,21,FRAUD,1907
1881,2015,21,GAMBLING,120
1882,2015,21,KIDNAPPING,5
1883,2015,21,MURDER,4
1884,2015,21,OTHER,824
1885,2015,21,ROBBERY,219
1886,2015,21,SEXUAL CRIMES,247
1887,2015,21,THEFT,1552
1888,2015,21,VANDALISM,749
1889,2015,21,WEAPON,55
1890,2016,1,ASSAULT,1335
1891,2016,1,BATTERY,1679
1892,2016,1,BURGLARY,1088
1893,2016,1,FAMILIAL CRIME,34
1894,2016,1,FAMILIAL CRIMES,6
1895,2016,1,FRAUD,899
1896,2016,1,GAMBLING,106
1897,2016,1,KIDNAPPING,10
1898,2016,1,MURDER,11
1899,2016,1,OTHER,780
1900,2016,1,ROBBERY,682
1901,2016,1,SEXUAL CRIMES,232
1902,2016,1,THEFT,1669
1903,2016,1,VANDALISM,943
1904,2016,1,WEAPON,125
1905,2016,2,ASSAULT,1345
1906,2016,2,BATTERY,990
1907,2016,2,BURGLARY,1083
1908,2016,2,FAMILIAL CRIME,96
1909,2016,2,FAMILIAL CRIMES,16
1910,2016,2,FRAUD,655
1911,2016,2,GAMBLING,96
1912,2016,2,KIDNAPPING,10
1913,2016,2,MURDER,22
1914,2016,2,OTHER,718
1915,2016,2,ROBBERY,640
1916,2016,2,SEXUAL CRIMES,231
1917,2016,2,THEFT,1581
1918,2016,2,VANDALISM,943
1919,2016,2,WEAPON,134
1920,2016,3,ASSAULT,2021
1921,2016,3,BATTERY,1326
1922,2016,3,BURGLARY,1593
1923,2016,3,FAMILIAL CRIME,150
1924,2016,3,FAMILIAL CRIMES,44
1925,2016,3,FRAUD,1314
1926,2016,3,GAMBLING,67
1927,2016,3,KIDNAPPING,13
1928,2016,3,MURDER,33
1929,2016,3,OTHER,1037
1930,2016,3,ROBBERY,825
1931,2016,3,SEXUAL CRIMES,324
1932,2016,3,THEFT,2693
1933,2016,3,VANDALISM,1373
1934,2016,3,WEAPON,236
1935,2016,4,ASSAULT,1376
1936,2016,4,BATTERY,961
1937,2016,4,BURGLARY,1081
1938,2016,4,FAMILIAL CRIME,115
1939,2016,4,FAMILIAL CRIMES,36
1940,2016,4,FRAUD,515
1941,2016,4,GAMBLING,39
1942,2016,4,KIDNAPPING,13
1943,2016,4,MURDER,14
1944,2016,4,OTHER,759
1945,2016,4,ROBBERY,328
1946,2016,4,SEXUAL CRIMES,169
1947,2016,4,THEFT,2031
1948,2016,4,VANDALISM,1004
1949,2016,4,WEAPON,167
1950,2016,5,ASSAULT,1211
1951,2016,5,BATTERY,767
1952,2016,5,BURGLARY,1391
1953,2016,5,FAMILIAL CRIME,130
1954,2016,5,FAMILIAL CRIMES,28
1955,2016,5,FRAUD,726
1956,2016,5,GAMBLING,73
1957,2016,5,KIDNAPPING,3
1958,2016,5,MURDER,20
1959,2016,5,OTHER,873
1960,2016,5,ROBBERY,372
1961,2016,5,SEXUAL CRIMES,157
1962,2016,5,THEFT,2006
1963,2016,5,VANDALISM,1032
1964,2016,5,WEAPON,203
1965,2016,6,ASSAULT,984
1966,2016,6,BATTERY,1199
1967,2016,6,BURGLARY,1566
1968,2016,6,FAMILIAL CRIME,32
1969,2016,6,FAMILIAL CRIMES,7
1970,2016,6,FRAUD,869
1971,2016,6,GAMBLING,99
1972,2016,6,KIDNAPPING,10
1973,2016,6,MURDER,7
1974,2016,6,OTHER,835
1975,2016,6,ROBBERY,551
1976,2016,6,SEXUAL CRIMES,248
1977,2016,6,THEFT,1998
1978,2016,6,VANDALISM,1054
1979,2016,6,WEAPON,82
1980,2016,7,ASSAULT,738
1981,2016,7,BATTERY,655
1982,2016,7,BURGLARY,1647
1983,2016,7,FAMILIAL CRIME,62
1984,2016,7,FAMILIAL CRIMES,19
1985,2016,7,FRAUD,1195
1986,2016,7,GAMBLING,105
1987,2016,7,KIDNAPPING,5
1988,2016,7,MURDER,5
1989,2016,7,OTHER,608
1990,2016,7,ROBBERY,352
1991,2016,7,SEXUAL CRIMES,173
1992,2016,7,THEFT,1745
1993,2016,7,VANDALISM,889
1994,2016,7,WEAPON,87
1995,2016,8,ASSAULT,439
1996,2016,8,BATTERY,697
1997,2016,8,BURGLARY,1855
1998,2016,8,FAMILIAL CRIME,30
1999,2016,8,FAMILIAL CRIMES,17
2000,2016,8,FRAUD,1357
2001,2016,8,GAMBLING,111
2002,2016,8,KIDNAPPING,3
2003,2016,8,MURDER,1
2004,2016,8,OTHER,638
2005,2016,8,ROBBERY,205
2006,2016,8,SEXUAL CRIMES,252
2007,2016,8,THEFT,2029
2008,2016,8,VANDALISM,782
2009,2016,8,WEAPON,71
2010,2016,9,ASSAULT,1006
2011,2016,9,BATTERY,852
2012,2016,9,BURGLARY,1640
2013,2016,9,FAMILIAL CRIME,86
2014,2016,9,FAMILIAL CRIMES,25
2015,2016,9,FRAUD,1587
2016,2016,9,GAMBLING,82
2017,2016,9,KIDNAPPING,20
2018,2016,9,MURDER,7
2019,2016,9,OTHER,767
2020,2016,9,ROBBERY,297
2021,2016,9,SEXUAL CRIMES,240
2022,2016,9,THEFT,1932
2023,2016,9,VANDALISM,899
2024,2016,9,WEAPON,116
2025,2016,10,ASSAULT,799
2026,2016,10,BATTERY,647
2027,2016,10,BURGLARY,1932
2028,2016,10,FAMILIAL CRIME,60
2029,2016,10,FAMILIAL CRIMES,15
2030,2016,10,FRAUD,1355
2031,2016,10,GAMBLING,107
2032,2016,10,KIDNAPPING,10
2033,2016,10,MURDER,5
2034,2016,10,OTHER,785
2035,2016,10,ROBBERY,273
2036,2016,10,SEXUAL CRIMES,238
2037,2016,10,THEFT,1828
2038,2016,10,VANDALISM,846
2039,2016,10,WEAPON,80
2040,2016,11,ASSAULT,964
2041,2016,11,BATTERY,729
2042,2016,11,BURGLARY,1794
2043,2016,11,FAMILIAL CRIME,82
2044,2016,11,FAMILIAL CRIMES,38
2045,2016,11,FRAUD,1063
2046,2016,11,GAMBLING,91
2047,2016,11,KIDNAPPING,16
2048,2016,11,MURDER,10
2049,2016,11,OTHER,837
2050,2016,11,ROBBERY,308
2051,2016,11,SEXUAL CRIMES,204
2052,2016,11,THEFT,2370
2053,2016,11,VANDALISM,1028
2054,2016,11,WEAPON,90
2055,2016,12,ASSAULT,2894
2056,2016,12,BATTERY,1328
2057,2016,12,BURGLARY,1567
2058,2016,12,FAMILIAL CRIME,195
2059,2016,12,FAMILIAL CRIMES,55
2060,2016,12,FRAUD,828
2061,2016,12,GAMBLING,85
2062,2016,12,KIDNAPPING,42
2063,2016,12,MURDER,45
2064,2016,12,OTHER,1229
2065,2016,12,ROBBERY,1241
2066,2016,12,SEXUAL CRIMES,290
2067,2016,12,THEFT,2966
2068,2016,12,VANDALISM,1522
2069,2016,12,WEAPON,316
2070,2016,13,ASSAULT,1799
2071,2016,13,BATTERY,1045
2072,2016,13,BURGLARY,1136
2073,2016,13,FAMILIAL CRIME,118
2074,2016,13,FAMILIAL CRIMES,43
2075,2016,13,FRAUD,437
2076,2016,13,GAMBLING,83
2077,2016,13,KIDNAPPING,18
2078,2016,13,MURDER,20
2079,2016,13,OTHER,868
2080,2016,13,ROBBERY,854
2081,2016,13,SEXUAL CRIMES,173
2082,2016,13,THEFT,2500
2083,2016,13,VANDALISM,1038
2084,2016,13,WEAPON,235
2085,2016,14,ASSAULT,852
2086,2016,14,BATTERY,790
2087,2016,14,BURGLARY,2005
2088,2016,14,FAMILIAL CRIME,56
2089,2016,14,FAMILIAL CRIMES,15
2090,2016,14,FRAUD,1328
2091,2016,14,GAMBLING,119
2092,2016,14,KIDNAPPING,4
2093,2016,14,MURDER,7
2094,2016,14,OTHER,705
2095,2016,14,ROBBERY,342
2096,2016,14,SEXUAL CRIMES,197
2097,2016,14,THEFT,2973
2098,2016,14,VANDALISM,1017
2099,2016,14,WEAPON,79
2100,2016,15,ASSAULT,1061
2101,2016,15,BATTERY,809
2102,2016,15,BURGLARY,2085
2103,2016,15,FAMILIAL CRIME,86
2104,2016,15,FAMILIAL CRIMES,11
2105,2016,15,FRAUD,1758
2106,2016,15,GAMBLING,133
2107,2016,15,KIDNAPPING,3
2108,2016,15,MURDER,12
2109,2016,15,OTHER,822
2110,2016,15,ROBBERY,290
2111,2016,15,SEXUAL CRIMES,268
2112,2016,15,THEFT,2594
2113,2016,15,VANDALISM,1136
2114,2016,15,WEAPON,108
2115,2016,16,ASSAULT,969
2116,2016,16,BATTERY,653
2117,2016,16,BURGLARY,1036
2118,2016,16,FAMILIAL CRIME,122
2119,2016,16,FAMILIAL CRIMES,27
2120,2016,16,FRAUD,851
2121,2016,16,GAMBLING,70
2122,2016,16,KIDNAPPING,7
2123,2016,16,MURDER,10
2124,2016,16,OTHER,587
2125,2016,16,ROBBERY,244
2126,2016,16,SEXUAL CRIMES,175
2127,2016,16,THEFT,1683
2128,2016,16,VANDALISM,930
2129,2016,16,WEAPON,94
2130,2016,17,ASSAULT,736
2131,2016,17,BATTERY,650
2132,2016,17,BURGLARY,1899
2133,2016,17,FAMILIAL CRIME,93
2134,2016,17,FAMILIAL CRIMES,33
2135,2016,17,FRAUD,1977
2136,2016,17,GAMBLING,124
2137,2016,17,KIDNAPPING,9
2138,2016,17,MURDER,7
2139,2016,17,OTHER,694
2140,2016,17,ROBBERY,255
2141,2016,17,SEXUAL CRIMES,226
2142,2016,17,THEFT,1935
2143,2016,17,VANDALISM,824
2144,2016,17,WEAPON,72
2145,2016,18,ASSAULT,2128
2146,2016,18,BATTERY,1016
2147,2016,18,BURGLARY,1400
2148,2016,18,FAMILIAL CRIME,147
2149,2016,18,FAMILIAL CRIMES,44
2150,2016,18,FRAUD,472
2151,2016,18,GAMBLING,40
2152,2016,18,KIDNAPPING,25
2153,2016,18,MURDER,26
2154,2016,18,OTHER,961
2155,2016,18,ROBBERY,891
2156,2016,18,SEXUAL CRIMES,208
2157,2016,18,THEFT,2078
2158,2016,18,VANDALISM,1217
2159,2016,18,WEAPON,256
2160,2016,19,ASSAULT,1361
2161,2016,19,BATTERY,907
2162,2016,19,BURGLARY,1439
2163,2016,19,FAMILIAL CRIME,129
2164,2016,19,FAMILIAL CRIMES,54
2165,2016,19,FRAUD,1178
2166,2016,19,GAMBLING,81
2167,2016,19,KIDNAPPING,11
2168,2016,19,MURDER,15
2169,2016,19,OTHER,926
2170,2016,19,ROBBERY,421
2171,2016,19,SEXUAL CRIMES,251
2172,2016,19,THEFT,2250
2173,2016,19,VANDALISM,1151
2174,2016,19,WEAPON,137
2175,2016,20,ASSAULT,1278
2176,2016,20,BATTERY,1080
2177,2016,20,BURGLARY,1752
2178,2016,20,FAMILIAL CRIME,64
2179,2016,20,FAMILIAL CRIMES,25
2180,2016,20,FRAUD,878
2181,2016,20,GAMBLING,106
2182,2016,20,KIDNAPPING,15
2183,2016,20,MURDER,8
2184,2016,20,OTHER,729
2185,2016,20,ROBBERY,612
2186,2016,20,SEXUAL CRIMES,220
2187,2016,20,THEFT,1906
2188,2016,20,VANDALISM,1034
2189,2016,20,WEAPON,110
2190,2016,21,ASSAULT,946
2191,2016,21,BATTERY,755
2192,2016,21,BURGLARY,1762
2193,2016,21,FAMILIAL CRIME,77
2194,2016,21,FAMILIAL CRIMES,17
2195,2016,21,FRAUD,1954
2196,2016,21,GAMBLING,183
2197,2016,21,KIDNAPPING,5
2198,2016,21,MURDER,9
2199,2016,21,OTHER,843
2200,2016,21,ROBBERY,314
2201,2016,21,SEXUAL CRIMES,243
2202,2016,21,THEFT,1824
2203,2016,21,VANDALISM,886
2204,2016,21,WEAPON,101
2205,2017,1,ASSAULT,1021
2206,2017,1,BATTERY,1227
2207,2017,1,BURGLARY,869
2208,2017,1,FAMILIAL CRIME,24
2209,2017,1,FAMILIAL CRIMES,3
2210,2017,1,FRAUD,495
2211,2017,1,GAMBLING,68
2212,2017,1,KIDNAPPING,7
2213,2017,1,MURDER,15
2214,2017,1,OTHER,529
2215,2017,1,ROBBERY,504
2216,2017,1,SEXUAL CRIMES,175
2217,2017,1,THEFT,1177
2218,2017,1,VANDALISM,679
2219,2017,1,WEAPON,131
2220,2017,2,ASSAULT,933
2221,2017,2,BATTERY,752
2222,2017,2,BURGLARY,862
2223,2017,2,FAMILIAL CRIME,70
2224,2017,2,FAMILIAL CRIMES,15
2225,2017,2,FRAUD,359
2226,2017,2,GAMBLING,54
2227,2017,2,KIDNAPPING,6
2228,2017,2,MURDER,7
2229,2017,2,OTHER,508
2230,2017,2,ROBBERY,482
2231,2017,2,SEXUAL CRIMES,153
2232,2017,2,THEFT,1061
2233,2017,2,VANDALISM,672
2234,2017,2,WEAPON,124
2235,2017,3,ASSAULT,1423
2236,2017,3,BATTERY,841
2237,2017,3,BURGLARY,1137
2238,2017,3,FAMILIAL CRIME,55
2239,2017,3,FAMILIAL CRIMES,22
2240,2017,3,FRAUD,695
2241,2017,3,GAMBLING,64
2242,2017,3,KIDNAPPING,15
2243,2017,3,MURDER,11
2244,2017,3,OTHER,707
2245,2017,3,ROBBERY,574
2246,2017,3,SEXUAL CRIMES,190
2247,2017,3,THEFT,1834
2248,2017,3,VANDALISM,904
2249,2017,3,WEAPON,180
2250,2017,4,ASSAULT,882
2251,2017,4,BATTERY,665
2252,2017,4,BURGLARY,601
2253,2017,4,FAMILIAL CRIME,62
2254,2017,4,FAMILIAL CRIMES,31
2255,2017,4,FRAUD,329
2256,2017,4,GAMBLING,29
2257,2017,4,KIDNAPPING,10
2258,2017,4,MURDER,11
2259,2017,4,OTHER,542
2260,2017,4,ROBBERY,217
2261,2017,4,SEXUAL CRIMES,123
2262,2017,4,THEFT,1366
2263,2017,4,VANDALISM,702
2264,2017,4,WEAPON,133
2265,2017,5,ASSAULT,854
2266,2017,5,BATTERY,604
2267,2017,5,BURGLARY,942
2268,2017,5,FAMILIAL CRIME,62
2269,2017,5,FAMILIAL CRIMES,18
2270,2017,5,FRAUD,483
2271,2017,5,GAMBLING,66
2272,2017,5,KIDNAPPING,2
2273,2017,5,MURDER,12
2274,2017,5,OTHER,602
2275,2017,5,ROBBERY,256
2276,2017,5,SEXUAL CRIMES,117
2277,2017,5,THEFT,1362
2278,2017,5,VANDALISM,776
2279,2017,5,WEAPON,119
2280,2017,6,ASSAULT,759
2281,2017,6,BATTERY,868
2282,2017,6,BURGLARY,1272
2283,2017,6,FAMILIAL CRIME,19
2284,2017,6,FAMILIAL CRIMES,6
2285,2017,6,FRAUD,523
2286,2017,6,GAMBLING,94
2287,2017,6,KIDNAPPING,4
2288,2017,6,MURDER,2
2289,2017,6,OTHER,582
2290,2017,6,ROBBERY,333
2291,2017,6,SEXUAL CRIMES,178
2292,2017,6,THEFT,1263
2293,2017,6,VANDALISM,754
2294,2017,6,WEAPON,81
2295,2017,7,ASSAULT,537
2296,2017,7,BATTERY,468
2297,2017,7,BURGLARY,1275
2298,2017,7,FAMILIAL CRIME,39
2299,2017,7,FAMILIAL CRIMES,12
2300,2017,7,FRAUD,610
2301,2017,7,GAMBLING,79
2302,2017,7,KIDNAPPING,3
2303,2017,7,MURDER,4
2304,2017,7,OTHER,477
2305,2017,7,ROBBERY,270
2306,2017,7,SEXUAL CRIMES,125
2307,2017,7,THEFT,1204
2308,2017,7,VANDALISM,642
2309,2017,7,WEAPON,67
2310,2017,8,ASSAULT,309
2311,2017,8,BATTERY,431
2312,2017,8,BURGLARY,1346
2313,2017,8,FAMILIAL CRIME,17
2314,2017,8,FAMILIAL CRIMES,11
2315,2017,8,FRAUD,650
2316,2017,8,GAMBLING,94
2317,2017,8,KIDNAPPING,9
2318,2017,8,MURDER,2
2319,2017,8,OTHER,379
2320,2017,8,ROBBERY,149
2321,2017,8,SEXUAL CRIMES,141
2322,2017,8,THEFT,1297
2323,2017,8,VANDALISM,475
2324,2017,8,WEAPON,35
2325,2017,9,ASSAULT,657
2326,2017,9,BATTERY,569
2327,2017,9,BURGLARY,1191
2328,2017,9,FAMILIAL CRIME,39
2329,2017,9,FAMILIAL CRIMES,7
2330,2017,9,FRAUD,950
2331,2017,9,GAMBLING,60
2332,2017,9,KIDNAPPING,10
2333,2017,9,MURDER,5
2334,2017,9,OTHER,572
2335,2017,9,ROBBERY,182
2336,2017,9,SEXUAL CRIMES,135
2337,2017,9,THEFT,1352
2338,2017,9,VANDALISM,584
2339,2017,9,WEAPON,88
2340,2017,10,ASSAULT,573
2341,2017,10,BATTERY,489
2342,2017,10,BURGLARY,1207
2343,2017,10,FAMILIAL CRIME,41
2344,2017,10,FAMILIAL CRIMES,8
2345,2017,10,FRAUD,903
2346,2017,10,GAMBLING,59
2347,2017,10,KIDNAPPING,8
2348,2017,10,MURDER,6
2349,2017,10,OTHER,628
2350,2017,10,ROBBERY,172
2351,2017,10,SEXUAL CRIMES,146
2352,2017,10,THEFT,1230
2353,2017,10,VANDALISM,545
2354,2017,10,WEAPON,66
2355,2017,11,ASSAULT,745
2356,2017,11,BATTERY,513
2357,2017,11,BURGLARY,1259
2358,2017,11,FAMILIAL CRIME,52
2359,2017,11,FAMILIAL CRIMES,11
2360,2017,11,FRAUD,639
2361,2017,11,GAMBLING,73
2362,2017,11,KIDNAPPING,6
2363,2017,11,MURDER,3
2364,2017,11,OTHER,583
2365,2017,11,ROBBERY,226
2366,2017,11,SEXUAL CRIMES,117
2367,2017,11,THEFT,1566
2368,2017,11,VANDALISM,720
2369,2017,11,WEAPON,80
2370,2017,12,ASSAULT,2018
2371,2017,12,BATTERY,933
2372,2017,12,BURGLARY,1170
2373,2017,12,FAMILIAL CRIME,120
2374,2017,12,FAMILIAL CRIMES,30
2375,2017,12,FRAUD,442
2376,2017,12,GAMBLING,56
2377,2017,12,KIDNAPPING,23
2378,2017,12,MURDER,33
2379,2017,12,OTHER,866
2380,2017,12,ROBBERY,904
2381,2017,12,SEXUAL CRIMES,162
2382,2017,12,THEFT,1859
2383,2017,12,VANDALISM,982
2384,2017,12,WEAPON,208
2385,2017,13,ASSAULT,1317
2386,2017,13,BATTERY,708
2387,2017,13,BURGLARY,924
2388,2017,13,FAMILIAL CRIME,60
2389,2017,13,FAMILIAL CRIMES,20
2390,2017,13,FRAUD,274
2391,2017,13,GAMBLING,122
2392,2017,13,KIDNAPPING,16
2393,2017,13,MURDER,12
2394,2017,13,OTHER,603
2395,2017,13,ROBBERY,663
2396,2017,13,SEXUAL CRIMES,71
2397,2017,13,THEFT,1751
2398,2017,13,VANDALISM,776
2399,2017,13,WEAPON,179
2400,2017,14,ASSAULT,625
2401,2017,14,BATTERY,605
2402,2017,14,BURGLARY,1387
2403,2017,14,FAMILIAL CRIME,33
